Transaction_ID,Date,Day_Name,Brand,Units_Sold,Price_Per_Unit,Custome_ Name,Customer_Age,City,Payment_Method,Customer_Ratings,Mobile_Model,Total_sales
220,2021-12-10,Friday,Apple,5,42122.25,Sumit Verma,19,Jodhpur,Credit Card,4,iPhone 12,210611.25
221,2021-12-11,Saturday,OnePlus,9,20147.49,Kiran Rathod,40,Chennai,Debit Card,4,OnePlus 9,181327.41
222,2021-12-11,Saturday,Vivo,2,29346.99,Krishna Menon,47,Ranchi,Debit Card,5,Vivo V20,58693.98
223,2021-12-11,Saturday,Apple,1,36413.3,Pankaj Mehta,20,Gorakhpur,Credit Card,5,iPhone SE,36413.3
224,2021-12-12,Sunday,Apple,8,59992.58,Sanjay Joshi,56,Ludhiana,Debit Card,5,iPhone 12,479940.64
225,2021-12-12,Sunday,Apple,3,65764.45,Pankaj Shah,18,Delhi,Cash,5,iPhone 11,197293.35
226,2021-12-12,Sunday,Vivo,7,47705.37,Monika Deshmukh,58,Bangalore,Debit Card,4,Vivo Y51,333937.59
227,2021-12-13,Monday,Vivo,8,33696.71,Bhavana Jain,39,Delhi,Debit Card,3,Vivo S1,269573.68
228,2021-12-13,Monday,Xiaomi,6,25241.86,Ramesh Nambiar,46,Delhi,Credit Card,5,Redmi Note 10,151451.16
229,2021-12-13,Monday,OnePlus,9,68928.11,Sunil Gupta,31,Delhi,Cash,4,OnePlus 9,620352.99
230,2021-12-13,Monday,Samsung,7,68981.2,Nikhil Rathod,45,Jodhpur,Cash,5,Galaxy Note 20,482868.4
231,2021-12-14,Tuesday,Apple,5,65498.62,Vijay Shah,38,Indore,UPI,4,iPhone 12,327493.1
232,2021-12-14,Tuesday,Xiaomi,8,57140.15,Bhavana Jain,49,Delhi,Cash,5,Redmi 9,457121.2
233,2021-12-14,Tuesday,Samsung,2,29546.77,Vivek Yadav,23,Delhi,UPI,5,Galaxy A51,59093.54
234,2021-12-14,Tuesday,Xiaomi,7,59020.03,Manoj Siddiqui,18,Delhi,Credit Card,5,Redmi 9,413140.21
235,2021-12-15,Wednesday,Vivo,4,34527.58,Isha Menon,38,Ranchi,Debit Card,5,Vivo V20,138110.32
236,2021-12-15,Wednesday,Apple,9,29606.39,Mala Das,21,Mumbai,Cash,5,iPhone 12,266457.51
237,2021-12-15,Wednesday,Samsung,1,54691.92,Kunal Malhotra,20,Ludhiana,UPI,5,Galaxy Note 20,54691.92
238,2021-12-16,Thursday,Samsung,7,14779.24,Sunita Thakur,47,Patna,Cash,5,Galaxy Note 20,103454.68
239,2021-12-16,Thursday,Samsung,6,12913.76,Yogesh Dutta,48,Delhi,Credit Card,3,Galaxy A51,77482.56
240,2021-12-16,Thursday,Samsung,8,36877.22,Isha Thakur,51,Delhi,UPI,5,Galaxy S21,295017.76
241,2021-12-16,Thursday,Samsung,5,36738.33,Krishna Rathod,36,Delhi,UPI,5,Galaxy S21,183691.65
242,2021-12-17,Friday,Xiaomi,1,63738.65,Krishna Rawat,37,Mumbai,UPI,5,Redmi 9,63738.65
243,2021-12-17,Friday,Apple,1,17569.19,Manoj Thakur,40,Patna,Credit Card,4,iPhone SE,17569.19
244,2021-12-17,Friday,Vivo,9,17397.04,Reena Rao,57,Kanpur,UPI,5,Vivo Y51,156573.36
245,2021-12-17,Friday,Vivo,6,18847.16,Anjali Nambiar,42,Kanpur,Debit Card,5,Vivo Y51,113082.96
246,2021-12-18,Saturday,Vivo,5,11784.18,Pooja Arora,32,Delhi,Credit Card,3,Vivo S1,58920.9
247,2021-12-18,Saturday,Vivo,1,14303.9,Jyoti Varma,55,Mumbai,Debit Card,5,Vivo V20,14303.9
248,2021-12-18,Saturday,Xiaomi,6,49592.19,Tapan Chatterjee,40,Delhi,Debit Card,4,Mi 11,297553.14
249,2021-12-18,Saturday,OnePlus,6,35895.06,Pooja Arora,19,Bangalore,Credit Card,5,OnePlus Nord,215370.36
250,2021-12-19,Sunday,Apple,3,55816.18,Bhavana Prasad,32,Bhopal,Cash,5,iPhone 12,167448.54
251,2021-12-19,Sunday,Samsung,8,69555.86,Manoj Dutta,52,Kanpur,Debit Card,5,Galaxy A51,556446.88
252,2021-12-19,Sunday,OnePlus,1,49542.08,Rajesh Shah,27,Gorakhpur,Credit Card,5,OnePlus 9,49542.08
253,2021-12-19,Sunday,Vivo,1,13027.33,Bina Singh,31,Coimbatore,Debit Card,4,Vivo Y51,13027.33
254,2021-12-20,Monday,OnePlus,6,16273.77,Priya Teja,44,Delhi,UPI,5,OnePlus 9,97642.62
255,2021-12-20,Monday,Apple,1,62860.25,Neeta Ahuja,31,Ranchi,Debit Card,5,iPhone 12,62860.25
256,2021-12-20,Monday,Samsung,6,41649.76,Pankaj Gupta,52,Kolkata,Debit Card,5,Galaxy A51,249898.56
257,2021-12-21,Tuesday,Samsung,1,59490.23,Bina Mishra,50,Delhi,Debit Card,5,Galaxy S21,59490.23
258,2021-12-21,Tuesday,Apple,6,61396.74,Yogesh Shah,18,Mumbai,UPI,5,iPhone 11,368380.44
259,2021-12-21,Tuesday,Apple,3,65660.47,Vijay Varma,51,Kanpur,Debit Card,4,iPhone SE,196981.41
260,2021-12-21,Tuesday,Vivo,8,66989.75,Anita Srivastava,36,Bhopal,Credit Card,5,Vivo S1,535918
261,2021-12-22,Wednesday,Samsung,6,43289.55,Kavita Teja,41,Delhi,Debit Card,5,Galaxy A51,259737.3
262,2021-12-22,Wednesday,OnePlus,1,30461.21,Manoj Iyer,59,Mumbai,Credit Card,4,OnePlus Nord,30461.21
263,2021-12-22,Wednesday,Xiaomi,5,67711.89,Deepika Sharma,21,Mumbai,Debit Card,4,Redmi 9,338559.45
264,2021-12-23,Thursday,Xiaomi,8,42844.38,Rohan Gupta,53,Delhi,Debit Card,4,Redmi 9,342755.04
265,2021-12-23,Thursday,Apple,3,13855.16,Bhavana Siddiqui,30,Indore,Debit Card,5,iPhone SE,41565.48
266,2021-12-23,Thursday,Vivo,6,48566.59,Ravi Arora,49,Delhi,Cash,4,Vivo Y51,291399.54
267,2021-12-23,Thursday,Xiaomi,5,45261.09,Sunil Kapoor,26,Kolkata,Cash,3,Mi 11,226305.45
268,2021-12-24,Friday,Samsung,6,63747.57,Amit Ghosh,56,Ludhiana,UPI,5,Galaxy A51,382485.42
269,2021-12-24,Friday,Apple,1,49191.23,Pooja Arora,33,Kanpur,Credit Card,4,iPhone 12,49191.23
270,2021-12-24,Friday,OnePlus,7,30943.15,Manoj Jain,20,Mumbai,UPI,2,OnePlus Nord,216602.05
271,2021-12-24,Friday,Apple,9,67973.54,Ramesh Nambiar,37,Coimbatore,Credit Card,3,iPhone SE,611761.86
272,2021-12-25,Saturday,OnePlus,2,58097.17,Kiran Ghosh,27,Kanpur,UPI,2,OnePlus Nord,116194.34
273,2021-12-25,Saturday,Apple,5,47825.06,Pooja Arora,39,Mumbai,UPI,5,iPhone 12,239125.3
274,2021-12-25,Saturday,Apple,4,27575.51,Arun Sheth,20,Vadodara,Debit Card,5,iPhone 11,110302.04
275,2021-12-25,Saturday,Apple,6,32412.42,Pooja Joshi,28,Delhi,Debit Card,5,iPhone 12,194474.52
276,2021-12-26,Sunday,OnePlus,6,50198.2,Aditya Menon,42,Patna,Debit Card,5,OnePlus 9,301189.2
277,2021-12-26,Sunday,OnePlus,2,14318.85,Pooja Solanki,59,Delhi,Debit Card,5,OnePlus 9,28637.7
278,2021-12-26,Sunday,Apple,2,25400.84,Anita Bhattacharya,25,Delhi,Debit Card,5,iPhone 12,50801.68
279,2021-12-27,Monday,Xiaomi,4,52834.06,Monika Nambiar,26,Delhi,UPI,3,Redmi 9,211336.24
280,2021-12-27,Monday,Vivo,1,38801.11,Kiran Jain,32,Kanpur,Credit Card,5,Vivo Y51,38801.11
281,2021-12-27,Monday,Vivo,9,34143.61,Umesh Rawat,49,Mumbai,Cash,3,Vivo V20,307292.49
282,2021-12-27,Monday,Vivo,7,19087.46,Tapan Singh,20,Kanpur,Cash,4,Vivo Y51,133612.22
283,2021-12-28,Tuesday,OnePlus,7,36510.94,Isha Ghosh,21,Chennai,Credit Card,3,OnePlus Nord,255576.58
284,2021-12-28,Tuesday,OnePlus,3,56241.52,Jyoti Iyer,47,Lucknow,Cash,5,OnePlus Nord,168724.56
285,2021-12-28,Tuesday,Xiaomi,3,25840.77,Monika Sharma,30,Delhi,UPI,5,Mi 11,77522.31
286,2021-12-29,Wednesday,Vivo,1,10323.91,Nikhil Bhatnagar,38,Bangalore,Credit Card,3,Vivo S1,10323.91
287,2021-12-29,Wednesday,Vivo,3,50110.29,Devendra Pathak,58,Jodhpur,Credit Card,5,Vivo Y51,150330.87
288,2021-12-29,Wednesday,Apple,3,68357.6,Manoj Pathak,36,Hyderabad,Cash,3,iPhone 12,205072.8
289,2021-12-29,Wednesday,OnePlus,4,46409.59,Anita Varma,56,Kanpur,Cash,5,OnePlus Nord,185638.36
290,2021-12-30,Thursday,Vivo,4,17195.31,Shruti Sharma,39,Delhi,UPI,5,Vivo S1,68781.24
291,2021-12-30,Thursday,Xiaomi,3,29243.99,Pooja Reddy,37,Mumbai,Debit Card,3,Mi 11,87731.97
292,2021-12-30,Thursday,Xiaomi,8,62058.5,Tapan Ahuja,54,Gorakhpur,Credit Card,5,Redmi 9,496468
293,2021-12-31,Friday,Vivo,8,23954.08,Sumit Alva,48,Vadodara,Debit Card,5,Vivo V20,191632.64
294,2021-12-31,Friday,OnePlus,1,46461.75,Lata Rawat,27,Bangalore,Cash,5,OnePlus Nord,46461.75
295,2021-12-31,Friday,Xiaomi,7,34160.27,Sneha Jain,35,Kanpur,Credit Card,5,Redmi 9,239121.89
296,2021-12-31,Friday,Apple,2,22470.62,Gita Sheth,56,Hyderabad,Debit Card,3,iPhone SE,44941.24
297,2022-01-01,Saturday,Xiaomi,1,58804.41,Priya Bhattacharya,37,Ranchi,UPI,5,Mi 11,58804.41
298,2022-01-01,Saturday,Samsung,3,54569.88,Kavita Dutta,35,Delhi,UPI,5,Galaxy S21,163709.64
299,2022-01-01,Saturday,Samsung,4,49695.46,Meena Joshi,28,Kolkata,UPI,4,Galaxy S21,198781.84
300,2022-01-02,Sunday,OnePlus,6,24180.2,Vivek Siddiqui,39,Mumbai,Credit Card,5,OnePlus Nord,145081.2
301,2022-01-02,Sunday,Vivo,5,15871.42,Deepika Desai,35,Mumbai,Credit Card,5,Vivo S1,79357.1
302,2022-01-02,Sunday,OnePlus,4,44569.56,Anita Deshmukh,51,Lucknow,Credit Card,5,OnePlus 8T,178278.24
303,2022-01-03,Monday,OnePlus,8,43220.67,Anita Bhattacharya,40,Patna,Credit Card,5,OnePlus 9,345765.36
304,2022-01-03,Monday,OnePlus,4,21303.1,Rajesh Kapoor,18,Delhi,Credit Card,5,OnePlus Nord,85212.4
305,2022-01-03,Monday,OnePlus,2,13374.8,Aditya Arora,27,Ranchi,Debit Card,5,OnePlus 9,26749.6
306,2022-01-03,Monday,Apple,3,14842.51,Sunil Luthra,18,Mumbai,Debit Card,5,iPhone SE,44527.53
307,2022-01-04,Tuesday,Apple,6,69566.26,Isha Dutta,55,Delhi,UPI,5,iPhone SE,417397.56
308,2022-01-04,Tuesday,Xiaomi,8,57015.03,Bhavana Mishra,56,Lucknow,Debit Card,5,Mi 11,456120.24
309,2022-01-04,Tuesday,Samsung,8,65319.25,Vinod Kaur,26,Lucknow,Debit Card,4,Galaxy S21,522554
310,2022-01-05,Wednesday,OnePlus,9,21703.28,Anita Sharma,48,Bhopal,UPI,3,OnePlus 9,195329.52
311,2022-01-05,Wednesday,Xiaomi,7,67634.11,Radha Ghosh,24,Mumbai,UPI,5,Redmi 9,473438.77
312,2022-01-05,Wednesday,Samsung,2,18559.26,Tanuja Rao,34,Delhi,Cash,5,Galaxy A51,37118.52
313,2022-01-05,Wednesday,Vivo,8,40544.91,Namita Reddy,52,Jodhpur,UPI,5,Vivo Y51,324359.28
314,2022-01-06,Thursday,Apple,7,59781.74,Rohan Prasad,54,Ludhiana,Debit Card,5,iPhone SE,418472.18
315,2022-01-06,Thursday,Samsung,8,30988.2,Priyanka Jain,35,Indore,Credit Card,5,Galaxy S21,247905.6
316,2022-01-06,Thursday,Vivo,3,35489.71,Anita Rawat,50,Vadodara,UPI,5,Vivo Y51,106469.13
317,2022-01-06,Thursday,Samsung,7,17691.11,Vivek Teja,21,Madurai,Cash,4,Galaxy S21,123837.77
318,2022-01-07,Friday,Apple,9,17375.31,Anand Mehta,40,Bhopal,Debit Card,5,iPhone 11,156377.79
319,2022-01-07,Friday,Apple,3,47174.09,Jyoti Mishra,28,Delhi,Cash,3,iPhone 12,141522.27
320,2022-01-07,Friday,Xiaomi,6,50531.94,Krishna Jain,26,Kolkata,Cash,4,Redmi 9,303191.64
321,2022-01-07,Friday,OnePlus,2,56639.95,Sneha Reddy,47,Ludhiana,Debit Card,3,OnePlus 9,113279.9
322,2022-01-08,Saturday,Samsung,2,43400.92,Bhavana Srivastava,25,Madurai,Cash,5,Galaxy S21,86801.84
323,2022-01-08,Saturday,Samsung,5,48745.56,Ramesh Jain,57,Jodhpur,Debit Card,5,Galaxy Note 20,243727.8
324,2022-01-08,Saturday,Vivo,5,10811.04,Yogesh Sharma,22,Bhopal,Cash,4,Vivo V20,54055.2
325,2022-01-08,Saturday,Apple,7,19730.24,Anjali Patel,29,Chennai,Credit Card,3,iPhone SE,138111.68
326,2022-01-09,Sunday,Samsung,2,69094.89,Prashant Teja,18,Coimbatore,UPI,5,Galaxy Note 20,138189.78
327,2022-01-09,Sunday,Apple,7,14559.61,Pooja Goyal,32,Indore,Credit Card,5,iPhone 11,101917.27
328,2022-01-09,Sunday,Samsung,5,50727.29,Neeta Malhotra,42,Delhi,Credit Card,5,Galaxy S21,253636.45
329,2022-01-09,Sunday,Xiaomi,6,20564.96,Krishna Menon,35,Chennai,Cash,5,Mi 11,123389.76
330,2022-01-10,Monday,OnePlus,8,53003.12,Reena Das,55,Delhi,UPI,5,OnePlus Nord,424024.96
331,2022-01-10,Monday,Samsung,4,52359.42,Ramesh Dutta,59,Mumbai,UPI,3,Galaxy S21,209437.68
332,2022-01-10,Monday,Apple,7,24051.94,Harish Goyal,43,Mumbai,UPI,3,iPhone SE,168363.58
333,2022-01-10,Monday,Xiaomi,6,26178.06,Bina Rawat,57,Mumbai,Cash,5,Redmi Note 10,157068.36
334,2022-01-11,Tuesday,Samsung,2,49286.24,Sunil Mathur,20,Delhi,Credit Card,3,Galaxy S21,98572.48
335,2022-01-11,Tuesday,Vivo,8,33405.16,Navin Solanki,39,Ranchi,Debit Card,5,Vivo Y51,267241.28
336,2022-01-11,Tuesday,OnePlus,9,21672.88,Kavita Bhattacharya,43,Madurai,Debit Card,5,OnePlus 8T,195055.92
337,2022-01-11,Tuesday,Samsung,5,53900.78,Priyanka Alva,36,Delhi,Debit Card,5,Galaxy Note 20,269503.9
338,2022-01-12,Wednesday,Xiaomi,4,19248.85,Anand Bhattacharya,56,Bangalore,UPI,5,Redmi Note 10,76995.4
339,2022-01-12,Wednesday,Vivo,6,61338.62,Rohan Rathod,53,Patna,Debit Card,5,Vivo Y51,368031.72
340,2022-01-12,Wednesday,Xiaomi,8,40880.17,Devendra Arora,38,Delhi,Credit Card,3,Redmi 9,327041.36
341,2022-01-12,Wednesday,Xiaomi,3,16342.04,Reena Desai,58,Delhi,Debit Card,3,Mi 11,49026.12
342,2022-01-13,Thursday,Vivo,1,51644.34,Pankaj Singh,43,Delhi,UPI,5,Vivo S1,51644.34
343,2022-01-13,Thursday,Xiaomi,4,41149.78,Pooja Joshi,30,Delhi,UPI,5,Mi 11,164599.12
344,2022-01-13,Thursday,Vivo,4,27883.45,Priyanka Mishra,53,Indore,Debit Card,5,Vivo V20,111533.8
345,2022-01-13,Thursday,Samsung,1,35352.36,Bhavana Rawat,41,Delhi,UPI,5,Galaxy Note 20,35352.36
346,2022-01-14,Friday,Vivo,9,27900.26,Pooja Luthra,58,Delhi,Debit Card,4,Vivo S1,251102.34
347,2022-01-14,Friday,Vivo,3,25781.55,Manoj Ahuja,43,Jodhpur,UPI,4,Vivo S1,77344.65
348,2022-01-14,Friday,OnePlus,5,19816.51,Lata Rawat,38,Bangalore,Cash,3,OnePlus 8T,99082.55
349,2022-01-14,Friday,Vivo,6,31766.03,Priyanka Sharma,35,Delhi,Cash,4,Vivo S1,190596.18
350,2022-01-15,Saturday,Vivo,8,25059.23,Navin Malhotra,32,Ranchi,Credit Card,4,Vivo V20,200473.84
351,2022-01-15,Saturday,Samsung,6,51006.07,Kavita Iyer,32,Madurai,Cash,5,Galaxy Note 20,306036.42
352,2022-01-15,Saturday,OnePlus,3,51032.6,Anand Patel,23,Gorakhpur,Debit Card,5,OnePlus Nord,153097.8
353,2022-01-15,Saturday,Apple,6,40110.41,Vijay Prasad,48,Ludhiana,UPI,5,iPhone 11,240662.46
354,2022-01-16,Sunday,Samsung,1,56676.67,Umesh Ghosh,45,Rajkot,Credit Card,5,Galaxy Note 20,56676.67
355,2022-01-16,Sunday,Samsung,4,60480.38,Manoj Rao,25,Gorakhpur,Debit Card,5,Galaxy Note 20,241921.52
356,2022-01-16,Sunday,Apple,6,44785.99,Vivek Jain,46,Mumbai,Debit Card,5,iPhone 11,268715.94
357,2022-01-17,Monday,Vivo,7,47136.11,Aditya Patel,38,Rajkot,Credit Card,5,Vivo Y51,329952.77
358,2022-01-17,Monday,Xiaomi,3,26973.15,Harish Goyal,34,Mumbai,Credit Card,4,Redmi Note 10,80919.45
359,2022-01-17,Monday,OnePlus,9,63692.15,Sumit Siddiqui,41,Mumbai,Debit Card,5,OnePlus 8T,573229.35
360,2022-01-18,Tuesday,Xiaomi,7,11452.36,Bhavana Desai,53,Delhi,UPI,5,Redmi Note 10,80166.52
361,2022-01-18,Tuesday,Apple,1,30916.15,Ravi Sheth,48,Lucknow,Debit Card,4,iPhone 11,30916.15
362,2022-01-18,Tuesday,Samsung,2,53308.03,Ravi Patel,51,Kanpur,UPI,3,Galaxy A51,106616.06
363,2022-01-18,Tuesday,Samsung,1,14805.37,Tapan Mishra,19,Delhi,Credit Card,5,Galaxy Note 20,14805.37
364,2022-01-19,Wednesday,OnePlus,9,20990.17,Mala Verma,59,Bangalore,Debit Card,5,OnePlus 8T,188911.53
365,2022-01-19,Wednesday,Samsung,9,45357.14,Gita Roy,20,Bhopal,Cash,3,Galaxy A51,408214.26
366,2022-01-19,Wednesday,Samsung,7,43599.62,Vivek Rawat,47,Mumbai,Debit Card,4,Galaxy S21,305197.34
367,2022-01-19,Wednesday,OnePlus,3,54335.7,Anita Menon,25,Ranchi,UPI,5,OnePlus 9,163007.1
368,2022-01-20,Thursday,OnePlus,5,58756.76,Tapan Deshmukh,24,Delhi,Debit Card,4,OnePlus 9,293783.8
369,2022-01-20,Thursday,Apple,4,17714.77,Shruti Thakur,29,Rajkot,UPI,4,iPhone 12,70859.08
370,2022-01-20,Thursday,Samsung,7,11102.86,Reena Teja,36,Delhi,Cash,4,Galaxy A51,77720.02
371,2022-01-20,Thursday,Samsung,9,51378.31,Isha Dutta,43,Chennai,Credit Card,5,Galaxy S21,462404.79
372,2022-01-21,Friday,Apple,2,28083.51,Manoj Pathak,45,Vadodara,Cash,3,iPhone 12,56167.02
373,2022-01-21,Friday,Vivo,8,47559.03,Tapan Bhattacharya,32,Hyderabad,UPI,3,Vivo V20,380472.24
374,2022-01-21,Friday,Vivo,9,19032.68,Anjali Srivastava,31,Chennai,Credit Card,5,Vivo V20,171294.12
375,2022-01-21,Friday,Vivo,9,38142.4,Anand Reddy,31,Gorakhpur,Credit Card,5,Vivo V20,343281.6
376,2022-01-22,Saturday,Apple,7,40265.48,Bhavana Jain,20,Gorakhpur,Debit Card,4,iPhone 11,281858.36
377,2022-01-22,Saturday,Samsung,9,45104.67,Tapan Rawat,46,Delhi,Cash,5,Galaxy Note 20,405942.03
378,2022-01-22,Saturday,Apple,9,40790.2,Namita Sheth,23,Bangalore,UPI,3,iPhone 12,367111.8
379,2022-01-22,Saturday,Apple,3,39741.45,Arun Luthra,40,Delhi,UPI,3,iPhone SE,119224.35
380,2022-01-23,Sunday,Vivo,4,29964.05,Mala Roy,45,Jodhpur,Credit Card,4,Vivo S1,119856.2
381,2022-01-23,Sunday,Xiaomi,2,14270.81,Devendra Varma,31,Mumbai,Debit Card,5,Mi 11,28541.62
382,2022-01-23,Sunday,Samsung,3,15371.21,Ravi Dutta,31,Delhi,UPI,4,Galaxy A51,46113.63
383,2022-01-23,Sunday,Vivo,5,36026.7,Ramesh Das,37,Vadodara,Debit Card,4,Vivo Y51,180133.5
384,2022-01-24,Monday,Xiaomi,5,31347.59,Priya Roy,30,Hyderabad,Credit Card,5,Redmi Note 10,156737.95
385,2022-01-24,Monday,Xiaomi,6,40968.09,Sumit Siddiqui,44,Delhi,Credit Card,5,Redmi Note 10,245808.54
386,2022-01-24,Monday,OnePlus,7,28290.29,Bina Siddiqui,52,Kolkata,Credit Card,5,OnePlus Nord,198032.03
387,2022-01-24,Monday,Samsung,7,51274.61,Kiran Rathod,19,Jodhpur,Debit Card,5,Galaxy A51,358922.27
388,2022-01-25,Tuesday,Xiaomi,1,61837.29,Kunal Chaudhary,58,Lucknow,UPI,4,Redmi 9,61837.29
389,2022-01-25,Tuesday,Vivo,2,27931.79,Vinod Malhotra,57,Kolkata,Cash,4,Vivo V20,55863.58
390,2022-01-25,Tuesday,OnePlus,9,21579.04,Sneha Arora,41,Ludhiana,Debit Card,4,OnePlus 9,194211.36
391,2022-01-25,Tuesday,Samsung,2,16970.83,Devendra Pathak,46,Mumbai,Credit Card,4,Galaxy A51,33941.66
392,2022-01-26,Wednesday,Apple,6,46975.24,Radha Alva,20,Hyderabad,Cash,4,iPhone SE,281851.44
393,2022-01-26,Wednesday,Vivo,1,36631.36,Krishna Nambiar,21,Gorakhpur,Cash,5,Vivo S1,36631.36
394,2022-01-26,Wednesday,Xiaomi,3,21280.94,Vijay Jain,19,Gorakhpur,Cash,4,Redmi 9,63842.82
395,2022-01-27,Thursday,Xiaomi,2,49188.2,Reena Deshmukh,37,Mumbai,Cash,3,Mi 11,98376.4
396,2022-01-27,Thursday,Vivo,3,18908.99,Yogesh Alva,32,Vadodara,Cash,3,Vivo S1,56726.97
397,2022-01-27,Thursday,Xiaomi,5,43258.04,Sanjay Mehta,49,Rajkot,Credit Card,5,Redmi 9,216290.2
398,2022-01-27,Thursday,OnePlus,6,41628.9,Neeta Yadav,59,Coimbatore,UPI,5,OnePlus 8T,249773.4
399,2022-01-28,Friday,Samsung,9,54053.67,Gita Rathod,18,Delhi,Cash,3,Galaxy Note 20,486483.03
400,2022-01-28,Friday,OnePlus,4,13306.58,Vinod Chatterjee,55,Mumbai,UPI,5,OnePlus 8T,53226.32
401,2022-01-28,Friday,Xiaomi,7,63272.38,Harish Mishra,52,Vadodara,UPI,5,Mi 11,442906.66
402,2022-01-29,Saturday,Apple,6,52179.5,Sneha Patel,24,Hyderabad,Debit Card,5,iPhone SE,313077
403,2022-01-29,Saturday,Samsung,2,22967.56,Shruti Iyer,30,Delhi,Credit Card,4,Galaxy S21,45935.12
404,2022-01-29,Saturday,Samsung,8,21004.32,Vivek Mehta,18,Kolkata,Cash,4,Galaxy S21,168034.56
405,2022-01-29,Saturday,Vivo,7,35899.61,Ravi Bhattacharya,31,Rajkot,UPI,5,Vivo V20,251297.27
406,2022-01-30,Sunday,Vivo,7,59053.92,Anand Siddiqui,46,Mumbai,Debit Card,5,Vivo V20,413377.44
407,2022-01-30,Sunday,Apple,8,60577,Jyoti Kumar,20,Bangalore,UPI,3,iPhone 12,484616
408,2022-01-30,Sunday,Samsung,1,41227.37,Krishna Sharma,41,Ludhiana,Cash,5,Galaxy S21,41227.37
409,2022-01-30,Sunday,Apple,1,61648.65,Aditya Roy,18,Rajkot,Credit Card,5,iPhone 11,61648.65
410,2022-01-31,Monday,Vivo,8,10326.62,Anita Arora,27,Ranchi,Credit Card,5,Vivo Y51,82612.96
411,2022-01-31,Monday,Vivo,4,12110.48,Tanuja Rao,30,Mumbai,Cash,3,Vivo V20,48441.92
412,2022-01-31,Monday,Samsung,5,64709.3,Kavita Bhattacharya,53,Kanpur,UPI,5,Galaxy A51,323546.5
413,2022-02-01,Tuesday,OnePlus,8,56519.92,Harish Teja,26,Chennai,Debit Card,5,OnePlus Nord,452159.36
414,2022-02-01,Tuesday,Xiaomi,5,37042.36,Anjali Patel,31,Mumbai,Credit Card,3,Redmi Note 10,185211.8
415,2022-02-01,Tuesday,Vivo,4,55216.61,Gita Teja,53,Delhi,Credit Card,5,Vivo S1,220866.44
416,2022-02-01,Tuesday,Vivo,6,67338.37,Anita Varma,27,Mumbai,UPI,5,Vivo Y51,404030.22
417,2022-02-02,Wednesday,OnePlus,5,56325.37,Aditya Menon,57,Lucknow,UPI,2,OnePlus 8T,281626.85
418,2022-02-02,Wednesday,OnePlus,7,60542.28,Amit Srivastava,40,Ludhiana,UPI,4,OnePlus Nord,423795.96
419,2022-02-02,Wednesday,Apple,7,55636.39,Ayesha Menon,52,Vadodara,Debit Card,3,iPhone 12,389454.73
420,2022-02-03,Thursday,Apple,4,20092.67,Vivek Sheth,24,Vadodara,UPI,5,iPhone 11,80370.68
421,2022-02-03,Thursday,Xiaomi,5,60014.45,Tapan Mathur,59,Mumbai,Debit Card,5,Redmi 9,300072.25
422,2022-02-03,Thursday,Xiaomi,3,21706.53,Sneha Desai,52,Hyderabad,Cash,5,Redmi 9,65119.59
423,2022-02-03,Thursday,Samsung,4,63556.68,Amit Prasad,19,Bhopal,Debit Card,5,Galaxy Note 20,254226.72
424,2022-02-04,Friday,Apple,4,37518.99,Sumit Sharma,32,Delhi,UPI,4,iPhone 11,150075.96
425,2022-02-04,Friday,Vivo,3,50618.61,Anand Joshi,26,Lucknow,Debit Card,5,Vivo V20,151855.83
426,2022-02-04,Friday,Apple,5,39834.45,Namita Srivastava,34,Delhi,Debit Card,4,iPhone SE,199172.25
427,2022-02-04,Friday,Vivo,5,15639.46,Vivek Alva,56,Coimbatore,Debit Card,2,Vivo V20,78197.3
428,2022-02-05,Saturday,OnePlus,7,27443.34,Navin Mathur,35,Rajkot,Credit Card,2,OnePlus 8T,192103.38
429,2022-02-05,Saturday,Apple,4,69023.91,Devendra Mathur,32,Delhi,UPI,5,iPhone SE,276095.64
430,2022-02-05,Saturday,OnePlus,4,67642.89,Isha Nair,35,Delhi,Debit Card,4,OnePlus 8T,270571.56
431,2022-02-06,Sunday,Xiaomi,9,29229.21,Pankaj Jain,41,Kanpur,UPI,3,Mi 11,263062.89
432,2022-02-06,Sunday,Xiaomi,6,69777.81,Sachin Desai,40,Rajkot,Cash,5,Mi 11,418666.86
433,2022-02-06,Sunday,Samsung,4,60733.07,Kiran Malhotra,29,Delhi,Debit Card,5,Galaxy S21,242932.28
434,2022-02-06,Sunday,Apple,2,46657.57,Kiran Alva,40,Delhi,Debit Card,2,iPhone 11,93315.14
435,2022-02-07,Monday,OnePlus,6,12407.48,Arun Deshmukh,38,Jodhpur,Cash,2,OnePlus 9,74444.88
436,2022-02-07,Monday,Vivo,2,64086.81,Harish Teja,43,Kanpur,UPI,3,Vivo Y51,128173.62
437,2022-02-07,Monday,Xiaomi,5,43445.76,Vijay Rawat,25,Kanpur,Cash,5,Mi 11,217228.8
438,2022-02-08,Tuesday,Xiaomi,6,62108.57,Arun Dutta,47,Mumbai,Cash,4,Redmi 9,372651.42
439,2022-02-08,Tuesday,Vivo,4,60065.75,Harish Solanki,51,Mumbai,Cash,2,Vivo Y51,240263
440,2022-02-08,Tuesday,OnePlus,3,59980.37,Sunita Roy,19,Delhi,Cash,5,OnePlus Nord,179941.11
